Regius Professor of Obstetrics and Gynaecology (Glasgow)	https://en.wikipedia.org/?curid=4885737
Regius Professor of Physic (Cambridge)	https://en.wikipedia.org/?curid=798092
Regius Professor of Physic (Dublin)	https://en.wikipedia.org/?curid=19215939
Regius Professor of Surgery (Aberdeen)	https://en.wikipedia.org/?curid=8809538
Regius Professor of Surgery (Glasgow)	https://en.wikipedia.org/?curid=20885276
Robert W. Woodruff Professor	https://en.wikipedia.org/?curid=33883260
Sheila Joan Smith Professor of Immunology	https://en.wikipedia.org/?curid=24483396
Val Murray Runge	https://en.wikipedia.org/?curid=38762233
Regius Chair of Clinical Surgery	https://en.wikipedia.org/?curid=41501296
Bennett Lorber	https://en.wikipedia.org/?curid=42621551
Field Marshal Alexander Professor of Cardiovascular Medicine	https://en.wikipedia.org/?curid=45301381
Regius Professor of Surgery (Dublin)	https://en.wikipedia.org/?curid=22555031
Education in personalized medicine	https://en.wikipedia.org/?curid=39506967
Cinemeducation	https://en.wikipedia.org/?curid=27113499
Stress in medical students	https://en.wikipedia.org/?curid=39337193
Medical humanities	https://en.wikipedia.org/?curid=1574427
OPQRST	https://en.wikipedia.org/?curid=5625727
SBAR	https://en.wikipedia.org/?curid=17839711
ABC (medicine)	https://en.wikipedia.org/?curid=3524059
ASHICE	https://en.wikipedia.org/?curid=11766645
SAMPLE history	https://en.wikipedia.org/?curid=1151520
SOCRATES (pain assessment)	https://en.wikipedia.org/?curid=16693067
DCAP-BTLS	https://en.wikipedia.org/?curid=33145590
IS PATH WARM?	https://en.wikipedia.org/?curid=25281906
Hs and Ts	https://en.wikipedia.org/?curid=25417403
FAST (stroke)	https://en.wikipedia.org/?curid=30541113
List of medical mnemonics	https://en.wikipedia.org/?curid=40780391
CASMEET	https://en.wikipedia.org/?curid=47775822
AEIOU-TIPS	https://en.wikipedia.org/?curid=49285118
RNCHAMPS	https://en.wikipedia.org/?curid=49288182
RPM-30-2-Can Do	https://en.wikipedia.org/?curid=49372227
SOAP note	https://en.wikipedia.org/?curid=1699424
RICE (medicine)	https://en.wikipedia.org/?curid=7188009
COASTMAP history	https://en.wikipedia.org/?curid=55652873
Kee Chang Huang	https://en.wikipedia.org/?curid=3094362
Aaron Lazare	https://en.wikipedia.org/?curid=6242003
Charles D. Phelps	https://en.wikipedia.org/?curid=8697516
Mansour F. Armaly	https://en.wikipedia.org/?curid=8702588
Edward Bove	https://en.wikipedia.org/?curid=6444936
Burton J. Kushner	https://en.wikipedia.org/?curid=11914907
Raymond Tallis	https://en.wikipedia.org/?curid=1441150
Nathan Smith (physician)	https://en.wikipedia.org/?curid=4621609
David C. Lewis (physician)	https://en.wikipedia.org/?curid=11893075
Jack Wennberg	https://en.wikipedia.org/?curid=14742629
Petia Arnaudova	https://en.wikipedia.org/?curid=15712206
Friedrich von Esmarch	https://en.wikipedia.org/?curid=3093923
Tarek Ali Hassan	https://en.wikipedia.org/?curid=2074580
Saul Merin	https://en.wikipedia.org/?curid=16905964
Myron Sharaf	https://en.wikipedia.org/?curid=7785210
John Bosley Ziegler	https://en.wikipedia.org/?curid=18845973
Robert Reynolds Macintosh	https://en.wikipedia.org/?curid=21615074
John Ordronaux (doctor)	https://en.wikipedia.org/?curid=21595970
Carl W. Gottschalk	https://en.wikipedia.org/?curid=21768657
Donald Pinkel	https://en.wikipedia.org/?curid=21979892
Marilyn T. Miller	https://en.wikipedia.org/?curid=22184505
Sheldon Friel	https://en.wikipedia.org/?curid=22454779
Maurice Henry Pappworth	https://en.wikipedia.org/?curid=23860294
Bernhardus Albinus	https://en.wikipedia.org/?curid=25876925
Milton Diamond	https://en.wikipedia.org/?curid=285549
Gerald Muench	https://en.wikipedia.org/?curid=29150405
Christopher Green (physician)	https://en.wikipedia.org/?curid=29955200
W. Dean Warren	https://en.wikipedia.org/?curid=6552669
Yanick Crow	https://en.wikipedia.org/?curid=31310698
Muhammad Saeed (dentist)	https://en.wikipedia.org/?curid=34076446
Joseph Berger (neurologist)	https://en.wikipedia.org/?curid=34854989
Oliver Wrong	https://en.wikipedia.org/?curid=35518787
Lan Xichun	https://en.wikipedia.org/?curid=28979444
Raanan Gillon	https://en.wikipedia.org/?curid=36319827
File:Dr. Arnold Lorand.jpg	https://en.wikipedia.org/?curid=37793969
Robert Neil Butler	https://en.wikipedia.org/?curid=4097057
Sania Nishtar	https://en.wikipedia.org/?curid=39042029
Giovanni Garzoni	https://en.wikipedia.org/?curid=39127940
Vivian Lee	https://en.wikipedia.org/?curid=38192081
Stanley Zlotkin	https://en.wikipedia.org/?curid=41205794
Samuel L. Stanley	https://en.wikipedia.org/?curid=22863385
Winifred Cullis	https://en.wikipedia.org/?curid=42864385
Nicolaus Taurellus	https://en.wikipedia.org/?curid=1717789
Yngve A. A. Larsson	https://en.wikipedia.org/?curid=42323776
Andrew Douglas Maclagan	https://en.wikipedia.org/?curid=24652257
James F. Howard Jr.	https://en.wikipedia.org/?curid=3963210
Barbara J. Bain	https://en.wikipedia.org/?curid=50557085
Arinola Olasumbo Sanya	https://en.wikipedia.org/?curid=21574936
Caroline Watkins	https://en.wikipedia.org/?curid=52737281
William Gilman Thompson	https://en.wikipedia.org/?curid=53274018
Friedrich Weleminsky	https://en.wikipedia.org/?curid=54711924
Medical Library Association of Great Britain and Ireland	https://en.wikipedia.org/?curid=1325950
Osler Library of the History of Medicine	https://en.wikipedia.org/?curid=1325932
Wellcome Library	https://en.wikipedia.org/?curid=1703483
Library of the Surgeon General's Office	https://en.wikipedia.org/?curid=8320433
National Medical Library	https://en.wikipedia.org/?curid=24457669
Allen Memorial Medical Library	https://en.wikipedia.org/?curid=12391529
Second Social Library in the Town of Boston	https://en.wikipedia.org/?curid=30034344
Boston Medical Library	https://en.wikipedia.org/?curid=30034201
United States National Library of Medicine	https://en.wikipedia.org/?curid=408290
German National Library of Medicine	https://en.wikipedia.org/?curid=35889112
Lane Medical Library	https://en.wikipedia.org/?curid=36836634
Medical library	https://en.wikipedia.org/?curid=2406917
Bibliothque interuniversitaire de sant	https://en.wikipedia.org/?curid=40040444
Boston Medical Library (180526)	https://en.wikipedia.org/?curid=30034298
Medical Heritage Library	https://en.wikipedia.org/?curid=40862609
Scientific Library of Danylo Halytsky Lviv National Medical University	https://en.wikipedia.org/?curid=41667445
Wellcome Institute for the History of Medicine	https://en.wikipedia.org/?curid=45656760
Wellcome Trust Centre for the History of Medicine	https://en.wikipedia.org/?curid=31916563
Medical Library Association	https://en.wikipedia.org/?curid=1332079
List of medical libraries	https://en.wikipedia.org/?curid=50618384
Harrington Library of the Health Sciences	https://en.wikipedia.org/?curid=52096118
Preston Smith Library of the Health Sciences	https://en.wikipedia.org/?curid=52096036
Library of the Health Sciences (Odessa, Texas)	https://en.wikipedia.org/?curid=52096130
Coy C. Carpenter Library	https://en.wikipedia.org/?curid=30107355
Berman Medical Library	https://en.wikipedia.org/?curid=50555722
The Texas Medical Center Library	https://en.wikipedia.org/?curid=3662942
Lela Mevorah	https://en.wikipedia.org/?curid=53904901
Academic detailing	https://en.wikipedia.org/?curid=5613806
Surgical sieve	https://en.wikipedia.org/?curid=17893971
Allow natural death	https://en.wikipedia.org/?curid=31725255
SmarTeach	https://en.wikipedia.org/?curid=41277205
Medic to Medic	https://en.wikipedia.org/?curid=36405951
Medical resident work hours	https://en.wikipedia.org/?curid=3624330
Certificat de formation  la scurit	https://en.wikipedia.org/?curid=35810622
Arab Health	https://en.wikipedia.org/?curid=33972172
World Directory of Medical Schools	https://en.wikipedia.org/?curid=44286728
Occupational English Test	https://en.wikipedia.org/?curid=5663632
Medical education in Norway	https://en.wikipedia.org/?curid=45301617
Dextroscope	https://en.wikipedia.org/?curid=44969812
Board Vitals	https://en.wikipedia.org/?curid=45649799
Single Best Answer	https://en.wikipedia.org/?curid=45716919
Transparent Anatomical Manikin	https://en.wikipedia.org/?curid=2244502
Cinematography in healthcare	https://en.wikipedia.org/?curid=41833790
Home and Hospital Education	https://en.wikipedia.org/?curid=49216352
Clinical empathy	https://en.wikipedia.org/?curid=49094131
Synap	https://en.wikipedia.org/?curid=50304248
Jung v. Association of American Medical Colleges	https://en.wikipedia.org/?curid=50445931
Health communication	https://en.wikipedia.org/?curid=21021107
Research and Humanities in Medical Education	https://en.wikipedia.org/?curid=42524945
Health humanities	https://en.wikipedia.org/?curid=27900272
Theatre of the Oppressed	https://en.wikipedia.org/?curid=10179334
Reflective writing	https://en.wikipedia.org/?curid=19417078
Satendra Singh (doctor)	https://en.wikipedia.org/?curid=41305762
Disability studies	https://en.wikipedia.org/?curid=1519875
Public health	https://en.wikipedia.org/?curid=463734
Clerkship (medicine)	https://en.wikipedia.org/?curid=20902526
Candidate of Medicine	https://en.wikipedia.org/?curid=14347306
Master of Medicine	https://en.wikipedia.org/?curid=22704344
Bachelor of Medicine, Bachelor of Surgery	https://en.wikipedia.org/?curid=910147
Bachelor of Medical Sciences	https://en.wikipedia.org/?curid=23197075
Bachelor of Clinical Medical Practice	https://en.wikipedia.org/?curid=32945629
Bachelor of Clinical Medicine and Community Health	https://en.wikipedia.org/?curid=32702388
Doctor of Optometry	https://en.wikipedia.org/?curid=3685104
Bachelor of Science in Paramedicine	https://en.wikipedia.org/?curid=36367085
Master of Surgery	https://en.wikipedia.org/?curid=5564920
Bachelor of Ayurveda, Medicine and Surgery	https://en.wikipedia.org/?curid=12068647
Licentiate in Medicine and Surgery	https://en.wikipedia.org/?curid=39050542
DPT-MPH	https://en.wikipedia.org/?curid=35275029
Conjoint	https://en.wikipedia.org/?curid=3884614
Doctor of Osteopathic Medicine	https://en.wikipedia.org/?curid=14335899
MDPhD	https://en.wikipedia.org/?curid=2382281
Doctor Medicinae (Danish and Norwegian degree)	https://en.wikipedia.org/?curid=21435352
MDMS program	https://en.wikipedia.org/?curid=38934936
Doctor of Medicine	https://en.wikipedia.org/?curid=428966
Michael Welner	https://en.wikipedia.org/?curid=10986838
Willem Einthoven	https://en.wikipedia.org/?curid=370239
Bernard Lown	https://en.wikipedia.org/?curid=5996375
David Berson	https://en.wikipedia.org/?curid=5158914
Friedrich Arnold	https://en.wikipedia.org/?curid=3698752
Harold Saxton Burr	https://en.wikipedia.org/?curid=3267071
Joel Brind	https://en.wikipedia.org/?curid=1905691
Graeme Catto	https://en.wikipedia.org/?curid=9594060
Neva Abelson	https://en.wikipedia.org/?curid=2898290
Henry Kronenberg	https://en.wikipedia.org/?curid=8248904
Rakesh Jain	https://en.wikipedia.org/?curid=8976454
Ruth Arnon	https://en.wikipedia.org/?curid=5057839
Vladimir Betz	https://en.wikipedia.org/?curid=9748470
Friedrich Weber (veterinarian)	https://en.wikipedia.org/?curid=8820877
Henry Alan Skinner	https://en.wikipedia.org/?curid=11338253
John Berrien Lindsley	https://en.wikipedia.org/?curid=11013310
George Douglas Robb	https://en.wikipedia.org/?curid=1229921
Sanford Palay	https://en.wikipedia.org/?curid=11453906
Lawrence S.B. Goldstein	https://en.wikipedia.org/?curid=5370985
Tom Hornbein	https://en.wikipedia.org/?curid=2476928
Albert L. Lehninger	https://en.wikipedia.org/?curid=3965468
Niels Kaj Jerne	https://en.wikipedia.org/?curid=773194
Rasmus Bartholin	https://en.wikipedia.org/?curid=95280
Angus Munn	https://en.wikipedia.org/?curid=11545102
Efraim Racker	https://en.wikipedia.org/?curid=10986830
Carl Nicoladoni	https://en.wikipedia.org/?curid=10110710
Peter Amollo Odhiambo	https://en.wikipedia.org/?curid=10415152
Joseph Pancoast	https://en.wikipedia.org/?curid=7239465
Leonard Shlain	https://en.wikipedia.org/?curid=5242158
W. Roy Smythe	https://en.wikipedia.org/?curid=7681173
Leopold Saverio Vaccaro	https://en.wikipedia.org/?curid=5426486
Dennis Fowler	https://en.wikipedia.org/?curid=11871304
Jessica Kandel	https://en.wikipedia.org/?curid=11946557
Jean Emond	https://en.wikipedia.org/?curid=12053593
Mark A. Hardy	https://en.wikipedia.org/?curid=11976394
Francis J. Tedesco	https://en.wikipedia.org/?curid=5688828
J. Kevin Dorsey	https://en.wikipedia.org/?curid=12474689
Donald Wood-Smith	https://en.wikipedia.org/?curid=12750965
Jean Malecki	https://en.wikipedia.org/?curid=13781331
Niko Miljani	https://en.wikipedia.org/?curid=5751698
Realdo Colombo	https://en.wikipedia.org/?curid=318255
Caspar Bartholin the Elder	https://en.wikipedia.org/?curid=715618
Randal Haworth	https://en.wikipedia.org/?curid=15826769
Michael Roizen	https://en.wikipedia.org/?curid=17523880
Arthur Li	https://en.wikipedia.org/?curid=1588885
Douglas Scherr	https://en.wikipedia.org/?curid=19151720
James Young (physician)	https://en.wikipedia.org/?curid=17874175
Abraham Flexner	https://en.wikipedia.org/?curid=1627281
John W. Semple	https://en.wikipedia.org/?curid=10983360
Alan Graham Apley	https://en.wikipedia.org/?curid=22161878
"James ""Red"" Duke"	https://en.wikipedia.org/?curid=8663148
Shahrokh Shariat	https://en.wikipedia.org/?curid=26883728
Gunning S. Bedford	https://en.wikipedia.org/?curid=6458802
Brian P. Monahan	https://en.wikipedia.org/?curid=21977842
Murray Bornstein	https://en.wikipedia.org/?curid=29298643
Bernardo Peres da Silva	https://en.wikipedia.org/?curid=23139778
Stephen Kevin Smith	https://en.wikipedia.org/?curid=33224295
Humayun Chaudhry	https://en.wikipedia.org/?curid=20764979
Francisco Valls	https://en.wikipedia.org/?curid=29972027
Howard Barrows	https://en.wikipedia.org/?curid=32540717
Wilfrid Derome	https://en.wikipedia.org/?curid=10575296
Kenneth Kaushansky	https://en.wikipedia.org/?curid=36721867
Chris Stevenson	https://en.wikipedia.org/?curid=5763354
John G. Taylor	https://en.wikipedia.org/?curid=5397677
Gaspare Tagliacozzi	https://en.wikipedia.org/?curid=1278609
Zubin Damania	https://en.wikipedia.org/?curid=41957658
Peter Tishler	https://en.wikipedia.org/?curid=46376364
Peter G. Levine	https://en.wikipedia.org/?curid=46993977
Henry Hamilton Bailey	https://en.wikipedia.org/?curid=47541798
Ada Menca Ripley	https://en.wikipedia.org/?curid=51030078
Franois-Pierre Blin	https://en.wikipedia.org/?curid=46272382
Juan Romagoza Arce	https://en.wikipedia.org/?curid=52050776
Gerry Curatola	https://en.wikipedia.org/?curid=30600414
Mikhail Varshavski	https://en.wikipedia.org/?curid=53489724
Mehmet Oz	https://en.wikipedia.org/?curid=10920490
Daniel Federman	https://en.wikipedia.org/?curid=55185702
Problem-based learning	https://en.wikipedia.org/?curid=362386
International Medical Education Directory	https://en.wikipedia.org/?curid=6306937
Accreditation Commission of Colleges of Medicine	https://en.wikipedia.org/?curid=23932533
In-service program	https://en.wikipedia.org/?curid=2098325
International medical graduate	https://en.wikipedia.org/?curid=8740088
Teaching clinic	https://en.wikipedia.org/?curid=7695030
Anatomical theatre	https://en.wikipedia.org/?curid=2079520
Anatomical theatre of the Archiginnasio	https://en.wikipedia.org/?curid=14733059
Gustavianum	https://en.wikipedia.org/?curid=3460408
Leiden anatomical theatre	https://en.wikipedia.org/?curid=50549853
Doctorandus	https://en.wikipedia.org/?curid=30872841
Chromotherapy	https://en.wikipedia.org/?curid=1061913
Electromagnetic therapy (alternative medicine)	https://en.wikipedia.org/?curid=7041634
QT Inc.	https://en.wikipedia.org/?curid=6939056
Nishi Shiki	https://en.wikipedia.org/?curid=12628980
Thought Field Therapy	https://en.wikipedia.org/?curid=4568499
Nambudripad's Allergy Elimination Techniques	https://en.wikipedia.org/?curid=5203348
Hologram bracelet	https://en.wikipedia.org/?curid=27508128
Therapeutic touch	https://en.wikipedia.org/?curid=528543
Bioenergetic analysis	https://en.wikipedia.org/?curid=33057748
Zero balancing	https://en.wikipedia.org/?curid=34940993
Tapas Acupressure Technique	https://en.wikipedia.org/?curid=10677378
Attunement	https://en.wikipedia.org/?curid=35937620
Energy medicine	https://en.wikipedia.org/?curid=6913403
Weltmer Institute of Suggestive Therapeutics	https://en.wikipedia.org/?curid=37166980
Radionics	https://en.wikipedia.org/?curid=13540478
Bach flower remedies	https://en.wikipedia.org/?curid=185615
Pranic healing	https://en.wikipedia.org/?curid=31609570
Ionized jewelry	https://en.wikipedia.org/?curid=17985651
Breathwork	https://en.wikipedia.org/?curid=3020119
Holotropic Breathwork	https://en.wikipedia.org/?curid=840896
Acupuncture	https://en.wikipedia.org/?curid=1537
BDORT	https://en.wikipedia.org/?curid=6090423
Emotional Freedom Techniques	https://en.wikipedia.org/?curid=1059396
Crystal healing	https://en.wikipedia.org/?curid=923251
Energy Genesis	https://en.wikipedia.org/?curid=49386937
Hieronymus machine	https://en.wikipedia.org/?curid=185254
Magnetic resonance therapy	https://en.wikipedia.org/?curid=34946094
Electroacupuncture	https://en.wikipedia.org/?curid=940046
Reiki	https://en.wikipedia.org/?curid=166329
Energy field disturbance	https://en.wikipedia.org/?curid=8157994
Jomanda	https://en.wikipedia.org/?curid=1948619
Muraqaba	https://en.wikipedia.org/?curid=3087164
St. Anselm's art	https://en.wikipedia.org/?curid=3837225
Espiritismo	https://en.wikipedia.org/?curid=8642050
Botnica	https://en.wikipedia.org/?curid=8687434
Flim-Flam!	https://en.wikipedia.org/?curid=9573145
Iatromantis	https://en.wikipedia.org/?curid=9561421
The Faith Healers	https://en.wikipedia.org/?curid=9567636
An Encyclopedia of Claims, Frauds, and Hoaxes of the Occult and Supernatural	https://en.wikipedia.org/?curid=9987647
Nganga	https://en.wikipedia.org/?curid=14634234
Fernando Suarez	https://en.wikipedia.org/?curid=14999294
Lourdes effect	https://en.wikipedia.org/?curid=18247885
Hagiotherapy	https://en.wikipedia.org/?curid=21322962
Bruno Grning	https://en.wikipedia.org/?curid=4436433
Z Arig	https://en.wikipedia.org/?curid=551350
Barbara Meislin	https://en.wikipedia.org/?curid=24781478
Healing crusade	https://en.wikipedia.org/?curid=6873718
Wu (shaman)	https://en.wikipedia.org/?curid=24464731
Psychic surgery	https://en.wikipedia.org/?curid=552107
Sathya Sai Baba	https://en.wikipedia.org/?curid=144178
Hobart Freeman	https://en.wikipedia.org/?curid=3405946
List of esoteric healing articles	https://en.wikipedia.org/?curid=28548481
Dr. Fritz	https://en.wikipedia.org/?curid=3595774
Life-giving Spring	https://en.wikipedia.org/?curid=17249184
Rubens Farias Jr.	https://en.wikipedia.org/?curid=3598101
Curandero	https://en.wikipedia.org/?curid=910543
Healing the deaf mute of Decapolis	https://en.wikipedia.org/?curid=24766072
Benedicaria	https://en.wikipedia.org/?curid=11114068
Harry Edwards (healer)	https://en.wikipedia.org/?curid=36532208
Nehushtan	https://en.wikipedia.org/?curid=69692
Yachay	https://en.wikipedia.org/?curid=10987368
Christian laying on of hands	https://en.wikipedia.org/?curid=39392210
Sanctuary of Our Lady of Lourdes	https://en.wikipedia.org/?curid=1086816
Plastic shaman	https://en.wikipedia.org/?curid=4182978
Billy Burke (evangelist)	https://en.wikipedia.org/?curid=8205631
Royal touch	https://en.wikipedia.org/?curid=3870254
Coptic Orthodox Healing Among Egyptians	https://en.wikipedia.org/?curid=37784457
Run Devil Run oil	https://en.wikipedia.org/?curid=41572680
Sanctuary of Oropa	https://en.wikipedia.org/?curid=41873018
List of wu shamans	https://en.wikipedia.org/?curid=42948380
Priesthood blessing	https://en.wikipedia.org/?curid=7069859
Johrei	https://en.wikipedia.org/?curid=17919144
Faith healing	https://en.wikipedia.org/?curid=11627
Frank Andre	https://en.wikipedia.org/?curid=48426805
Yatiri	https://en.wikipedia.org/?curid=9256811
Madonna della Ceriola	https://en.wikipedia.org/?curid=51667814
Healing a man with dropsy	https://en.wikipedia.org/?curid=24806363
Healing the blind near Jericho	https://en.wikipedia.org/?curid=6371099
Healing the centurion's servant	https://en.wikipedia.org/?curid=24759142
Healing the ear of a servant	https://en.wikipedia.org/?curid=27447356
Healing the man blind from birth	https://en.wikipedia.org/?curid=24807127
Healing the man with a withered hand	https://en.wikipedia.org/?curid=24767235
Healing the mother of Peter's wife	https://en.wikipedia.org/?curid=24762652
Healing the paralytic at Bethesda	https://en.wikipedia.org/?curid=24771382
Healing the paralytic at Capernaum	https://en.wikipedia.org/?curid=24806943
Healing the royal official's son	https://en.wikipedia.org/?curid=31359869
Healing the two blind men in Galilee	https://en.wikipedia.org/?curid=24813237
Shamanism	https://en.wikipedia.org/?curid=26861
Slain in the Spirit	https://en.wikipedia.org/?curid=984182
House vs. God	https://en.wikipedia.org/?curid=7656323
Josef Issels	https://en.wikipedia.org/?curid=1404548
Gerda Alexander	https://en.wikipedia.org/?curid=1785007
Julian Whitaker	https://en.wikipedia.org/?curid=5112696
Derrick Lonsdale	https://en.wikipedia.org/?curid=5485494
Jon Kabat-Zinn	https://en.wikipedia.org/?curid=1740506
Maurice Messgu	https://en.wikipedia.org/?curid=3795547
Elisabeth Targ	https://en.wikipedia.org/?curid=7391852
H. Emilie Cady	https://en.wikipedia.org/?curid=9677194
Michael Moore (herbalist)	https://en.wikipedia.org/?curid=8111322
Miriam Lee	https://en.wikipedia.org/?curid=10548631
Norman W. Walker	https://en.wikipedia.org/?curid=2022858
Henriette Kress	https://en.wikipedia.org/?curid=11154664
Roger Woolger	https://en.wikipedia.org/?curid=8886789
Rosemary Gladstar	https://en.wikipedia.org/?curid=12134711
Jeanne Rose	https://en.wikipedia.org/?curid=12380205
Haruchika Noguchi	https://en.wikipedia.org/?curid=10942197
Kiyoshi Ikenaga	https://en.wikipedia.org/?curid=5536117
Benedict Lust	https://en.wikipedia.org/?curid=4397850
Ainslie Meares	https://en.wikipedia.org/?curid=5413166
J. R. Worsley	https://en.wikipedia.org/?curid=9653029
List of people in alternative medicine	https://en.wikipedia.org/?curid=624365
Ida Rolf	https://en.wikipedia.org/?curid=10524881
William H. Thomas (physician)	https://en.wikipedia.org/?curid=9595600
Ernest W. Retzlaff	https://en.wikipedia.org/?curid=4222711
Gypsy Boots	https://en.wikipedia.org/?curid=891911
Rovenia M. Brock	https://en.wikipedia.org/?curid=13935438
Ryke Geerd Hamer	https://en.wikipedia.org/?curid=1203248
Jacques Benveniste	https://en.wikipedia.org/?curid=1072256
Donald Ardell	https://en.wikipedia.org/?curid=11844777
Friedrich Eduard Bilz	https://en.wikipedia.org/?curid=15142131
Dana Ullman	https://en.wikipedia.org/?curid=12296559
Ruth Barnett	https://en.wikipedia.org/?curid=9456185
James Morison (physician)	https://en.wikipedia.org/?curid=1262141
