Garmin G1000	https://en.wikipedia.org/?curid=1757651
Hazard analysis	https://en.wikipedia.org/?curid=3292213
ARP4754	https://en.wikipedia.org/?curid=3296319
Technical Standard Order	https://en.wikipedia.org/?curid=3328462
Benefield Anechoic Facility	https://en.wikipedia.org/?curid=4202769
On-board data handling	https://en.wikipedia.org/?curid=4109541
Synthetic vision system	https://en.wikipedia.org/?curid=4151837
FLARM	https://en.wikipedia.org/?curid=6748786
Transponder (aeronautics)	https://en.wikipedia.org/?curid=7376767
Flight management system	https://en.wikipedia.org/?curid=2490859
Automatic Independent Surveillance-Privacy	https://en.wikipedia.org/?curid=8724110
Portable collision avoidance system	https://en.wikipedia.org/?curid=9049798
Commercial Standard Digital Bus	https://en.wikipedia.org/?curid=9263732
Course deviation indicator	https://en.wikipedia.org/?curid=2938215
Earth inductor compass	https://en.wikipedia.org/?curid=7748358
Radio direction finder	https://en.wikipedia.org/?curid=192108
Avidyne Entegra	https://en.wikipedia.org/?curid=11130631
ARINC 826	https://en.wikipedia.org/?curid=13393765
Horizontal situation indicator	https://en.wikipedia.org/?curid=5636308
Guidance, navigation, and control	https://en.wikipedia.org/?curid=16068922
SAGEM Sigma 30	https://en.wikipedia.org/?curid=17561681
Trailing cone	https://en.wikipedia.org/?curid=17281970
Runway Awareness and Advisory System	https://en.wikipedia.org/?curid=19397618
Enhanced avionics system	https://en.wikipedia.org/?curid=19409654
VHF Data Link	https://en.wikipedia.org/?curid=19718830
Aeronautical Telecommunication Network	https://en.wikipedia.org/?curid=19788251
DO-178B	https://en.wikipedia.org/?curid=2625968
Glass cockpit	https://en.wikipedia.org/?curid=482371
Air data inertial reference unit	https://en.wikipedia.org/?curid=7019701
Heading indicator	https://en.wikipedia.org/?curid=315963
DO-160	https://en.wikipedia.org/?curid=20592740
Radio Technical Commission for Aeronautics	https://en.wikipedia.org/?curid=5758972
Helmet-mounted display	https://en.wikipedia.org/?curid=18050657
Flight envelope protection	https://en.wikipedia.org/?curid=20723955
ARINC 818	https://en.wikipedia.org/?curid=21023991
European Organisation for Civil Aviation Equipment	https://en.wikipedia.org/?curid=5817943
Flensburg radar detector	https://en.wikipedia.org/?curid=1287818
Inertial reference unit	https://en.wikipedia.org/?curid=6176311
L-3 SmartDeck	https://en.wikipedia.org/?curid=17770721
AirNav Systems RadarBox	https://en.wikipedia.org/?curid=17099782
Brake to Vacate	https://en.wikipedia.org/?curid=23582948
Inertial navigation system	https://en.wikipedia.org/?curid=24050869
Airfone	https://en.wikipedia.org/?curid=3446563
Lorenz beam	https://en.wikipedia.org/?curid=9387798
ARINC 828	https://en.wikipedia.org/?curid=13968573
KLN 90B	https://en.wikipedia.org/?curid=1570571
Airborne wind shear detection and alert system	https://en.wikipedia.org/?curid=16024245
Hobbs meter	https://en.wikipedia.org/?curid=2557692
DO-212	https://en.wikipedia.org/?curid=3451068
DO-219	https://en.wikipedia.org/?curid=3441703
Operational display system	https://en.wikipedia.org/?curid=452656
Flex temp	https://en.wikipedia.org/?curid=25498874
Garmin G3000	https://en.wikipedia.org/?curid=25771779
Avionics Full-Duplex Switched Ethernet	https://en.wikipedia.org/?curid=3112664
Airplane Information Management System	https://en.wikipedia.org/?curid=15362617
DO-254	https://en.wikipedia.org/?curid=3296562
Built-in test equipment	https://en.wikipedia.org/?curid=2043499
Airborne collision avoidance system	https://en.wikipedia.org/?curid=2829963
Electronic centralised aircraft monitor	https://en.wikipedia.org/?curid=7544715
Attitude indicator	https://en.wikipedia.org/?curid=315968
Acronyms and abbreviations in avionics	https://en.wikipedia.org/?curid=30145288
DO-178C	https://en.wikipedia.org/?curid=28867648
ACARS	https://en.wikipedia.org/?curid=2293875
Air data computer	https://en.wikipedia.org/?curid=2097814
Air traffic control radar beacon system	https://en.wikipedia.org/?curid=2163963
Flight dynamics (fixed-wing aircraft)	https://en.wikipedia.org/?curid=221400
Instrument landing system	https://en.wikipedia.org/?curid=240584
Common traffic advisory frequency	https://en.wikipedia.org/?curid=1422141
Electronic flight instrument system	https://en.wikipedia.org/?curid=1504755
FADEC	https://en.wikipedia.org/?curid=528080
Flight director (aeronautics)	https://en.wikipedia.org/?curid=6905266
Instrument flight rules	https://en.wikipedia.org/?curid=15242
Variometer	https://en.wikipedia.org/?curid=198629
Primary flight display	https://en.wikipedia.org/?curid=2288181
Receiver autonomous integrity monitoring	https://en.wikipedia.org/?curid=793435
Standard Terminal Automation Replacement System	https://en.wikipedia.org/?curid=10647062
Tachometer	https://en.wikipedia.org/?curid=233487
Tactical air navigation system	https://en.wikipedia.org/?curid=1127304
VHF omnidirectional range	https://en.wikipedia.org/?curid=351899
Gyrocompass	https://en.wikipedia.org/?curid=45832
Multi-function display	https://en.wikipedia.org/?curid=793081
Integrated modular avionics	https://en.wikipedia.org/?curid=8485448
Blind flying panel	https://en.wikipedia.org/?curid=17574835
Traffic collision avoidance system	https://en.wikipedia.org/?curid=760810
Luftwaffe radio equipment (Funkgert) of World War II	https://en.wikipedia.org/?curid=15802153
Air-ground radiotelephone service	https://en.wikipedia.org/?curid=231102
ARINC	https://en.wikipedia.org/?curid=1335332
Chelton Flight Systems	https://en.wikipedia.org/?curid=9512825
Rockwell Collins	https://en.wikipedia.org/?curid=867009
S-TEC Corporation	https://en.wikipedia.org/?curid=10186231
L-Tronics	https://en.wikipedia.org/?curid=16818619
Data Link Solutions	https://en.wikipedia.org/?curid=16664430
L3 Technologies	https://en.wikipedia.org/?curid=276747
Universal Avionics	https://en.wikipedia.org/?curid=16109307
Avidyne Corporation	https://en.wikipedia.org/?curid=12128070
Dynon Avionics	https://en.wikipedia.org/?curid=36750508
J.P. Instruments	https://en.wikipedia.org/?curid=36697413
Astronics Max-Viz	https://en.wikipedia.org/?curid=41417601
FLIR Systems	https://en.wikipedia.org/?curid=9679474
Furuno	https://en.wikipedia.org/?curid=11689793
TL elektronic	https://en.wikipedia.org/?curid=29717491
Marconi Electronic Systems	https://en.wikipedia.org/?curid=47667
Marconi Avionics	https://en.wikipedia.org/?curid=2026222
BAE Systems Avionics	https://en.wikipedia.org/?curid=2022004
GE Aviation Systems	https://en.wikipedia.org/?curid=5680024
Elektroniksystem- und Logistik-GmbH	https://en.wikipedia.org/?curid=16643566
ThalesRaytheonSystems	https://en.wikipedia.org/?curid=8973605
BAE Systems Integrated System Technologies	https://en.wikipedia.org/?curid=3239046
SELEX Sistemi Integrati	https://en.wikipedia.org/?curid=3775222
Selex ES	https://en.wikipedia.org/?curid=2036694
BAE Systems Electronics, Intelligence & Support	https://en.wikipedia.org/?curid=3677285
ITT Avionics	https://en.wikipedia.org/?curid=28133866
Griffon Corporation	https://en.wikipedia.org/?curid=12715111
Garmin	https://en.wikipedia.org/?curid=1118198
SELEX Sensors and Airborne Systems	https://en.wikipedia.org/?curid=17454931
Ferranti	https://en.wikipedia.org/?curid=1124059
GTDAR	https://en.wikipedia.org/?curid=860830
Selex Galileo	https://en.wikipedia.org/?curid=18997135
Elbit Systems	https://en.wikipedia.org/?curid=1341669
Telefunken	https://en.wikipedia.org/?curid=653812
Societ Italiana Aviazione	https://en.wikipedia.org/?curid=21788193
TRW Inc.	https://en.wikipedia.org/?curid=259165
AEL Sistemas	https://en.wikipedia.org/?curid=51154424
Thorn EMI	https://en.wikipedia.org/?curid=1630318
Elliott Automation	https://en.wikipedia.org/?curid=2849723
Aircraft Radio Corporation	https://en.wikipedia.org/?curid=52204133
Honeywell	https://en.wikipedia.org/?curid=225721
ASELSAN	https://en.wikipedia.org/?curid=5192444
Negretti and Zambra	https://en.wikipedia.org/?curid=7066891
Japan Radio Company	https://en.wikipedia.org/?curid=10120922
Teldix	https://en.wikipedia.org/?curid=54308949
Hensoldt	https://en.wikipedia.org/?curid=19370098
Instrument Systems Corporation	https://en.wikipedia.org/?curid=48192431
Reeves Instrument Corporation	https://en.wikipedia.org/?curid=37614115
Telephonics Corporation	https://en.wikipedia.org/?curid=48195418
Autonetics	https://en.wikipedia.org/?curid=21498624
Selenia (company)	https://en.wikipedia.org/?curid=39707290
Rohde & Schwarz	https://en.wikipedia.org/?curid=23776429
Litton Industries	https://en.wikipedia.org/?curid=599655
Aeritalia	https://en.wikipedia.org/?curid=560659
Lear Siegler	https://en.wikipedia.org/?curid=7931415
Smiths Industries	https://en.wikipedia.org/?curid=5243645
Smiths Aerospace	https://en.wikipedia.org/?curid=15383837
Sperry Corporation	https://en.wikipedia.org/?curid=128387
Honeywell Aerospace	https://en.wikipedia.org/?curid=20259869
RCA	https://en.wikipedia.org/?curid=25970
Thomson-CSF	https://en.wikipedia.org/?curid=1412237
SFENA	https://en.wikipedia.org/?curid=56032031
Delco Carousel	https://en.wikipedia.org/?curid=14404325
MIL-STD-1553	https://en.wikipedia.org/?curid=1441618
Abbreviated Test Language for All Systems	https://en.wikipedia.org/?curid=60446
ATOLL (programming language)	https://en.wikipedia.org/?curid=140568
JOVIAL	https://en.wikipedia.org/?curid=224748
HAL/S	https://en.wikipedia.org/?curid=267538
Ada (programming language)	https://en.wikipedia.org/?curid=1242
Electronic flight bag	https://en.wikipedia.org/?curid=3910194
Blind approach beacon system	https://en.wikipedia.org/?curid=2016109
Instrument landing system localizer	https://en.wikipedia.org/?curid=862125
Non-directional beacon	https://en.wikipedia.org/?curid=316405
Precision approach radar	https://en.wikipedia.org/?curid=2158328
Airway beacon	https://en.wikipedia.org/?curid=6910757
Orfordness Beacon	https://en.wikipedia.org/?curid=35686319
Gee (navigation)	https://en.wikipedia.org/?curid=590945
Marker beacon	https://en.wikipedia.org/?curid=2941827
LORAN	https://en.wikipedia.org/?curid=42497186
Instrument landing system glide path	https://en.wikipedia.org/?curid=48859505
Stanford Intelligent Systems Laboratory	https://en.wikipedia.org/?curid=47931967
Paparazzi Project	https://en.wikipedia.org/?curid=35049688
Avionics	https://en.wikipedia.org/?curid=2039
Space Integrated GPS/INS	https://en.wikipedia.org/?curid=7187296
STANAG 4586	https://en.wikipedia.org/?curid=38108077
VORTAC	https://en.wikipedia.org/?curid=5791251
Controllerpilot data link communications	https://en.wikipedia.org/?curid=7896257
Automatic dependent surveillance  broadcast	https://en.wikipedia.org/?curid=18949160
Air data module	https://en.wikipedia.org/?curid=23204993
STANAG 3910	https://en.wikipedia.org/?curid=34737565
Attitude and heading reference system	https://en.wikipedia.org/?curid=1414984
Honeywell Primus	https://en.wikipedia.org/?curid=41192267
Identification friend or foe	https://en.wikipedia.org/?curid=368327
PX4 autopilot	https://en.wikipedia.org/?curid=41297406
Slugs (autopilot system)	https://en.wikipedia.org/?curid=1286017
Squitter	https://en.wikipedia.org/?curid=8985875
Hemispherical resonator gyroscope	https://en.wikipedia.org/?curid=42057256
HRG gyrocompass	https://en.wikipedia.org/?curid=42246223
Smart onboard data interface module	https://en.wikipedia.org/?curid=42141799
AC 25.1309-1	https://en.wikipedia.org/?curid=42441909
Advisory circular	https://en.wikipedia.org/?curid=42441880
Glossary of Russian and USSR aviation acronyms: Avionics and instruments	https://en.wikipedia.org/?curid=25540033
Take-off warning system	https://en.wikipedia.org/?curid=43674326
Satellite navigation	https://en.wikipedia.org/?curid=1515653
